"State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_type_TCPD","Party_ID","Max_Poll_No","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest"
"West_Bengal",16,7,2014,4,0,4,5,"MILAN DAS","M","SP",12163,"GEN",1162985,1425428,"MALDAHA UTTAR","GEN","",14,81.59,1.05,"yes",1682,0.14,4.17,"GEWB13992","State-based Party",7425,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,7,2014,4,0,4,6,"None of the Above","NOTA","NOTA",10481,"NULL",1162985,1425428,"MALDAHA UTTAR","GEN","",14,81.59,0.9,"yes",1493,0.13,4.17,"","NOTA",5897,0,TRUE,508,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"West_Bengal",16,7,2014,4,0,4,7,"GAUTAM SARKAR","M","SUCI",8988,"SC",1162985,1425428,"MALDAHA UTTAR","GEN","",14,81.59,0.77,"yes",1860,0.16,4.17,"GEWB13977","State-based Party",8082,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,7,2014,4,0,4,8,"NURUL ISLAM MAJIDI","M","WPOI",7128,"GEN",1162985,1425428,"MALDAHA UTTAR","GEN","",14,81.59,0.61,"yes",323,0.03,4.17,"GEWB13976","Local Party",8529,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,7,2014,4,0,4,9,"IMANUYEL HEMRAM (BAIDYA)","M","JDP",6805,"ST",1162985,1425428,"MALDAHA UTTAR","GEN","",14,81.59,0.59,"yes",359,0.03,4.17,"GEWB13978","Local Party",11044,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,7,2014,4,0,4,10,"SUREN MURMU","M","IND",6446,"ST",1162985,1425428,"MALDAHA UTTAR","GEN","",14,81.59,0.55,"yes",217,0.02,4.17,"GEWB13988","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,7,2014,4,0,4,11,"CHITTA RANJAN KIRTTANIA","M","BSP",6229,"GEN",1162985,1425428,"MALDAHA UTTAR","GEN","",14,81.59,0.54,"yes",1533,0.13,4.17,"GEWB13989","State-based Party",16651,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,7,2014,4,0,4,12,"MONATAN HEMBRAM","M","BMUP",4696,"ST",1162985,1425428,"MALDAHA UTTAR","GEN","",14,81.59,0.4,"yes",46,0,4.17,"GEWB13982","Local Party",1074,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,7,2014,4,0,4,13,"ABDUL KHALEQUE","M","AIUDF",4650,"GEN",1162985,1425428,"MALDAHA UTTAR","GEN","",14,81.59,0.4,"yes",425,0.04,4.17,"GEWB13981","State-based Party",795,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,7,2014,4,0,4,14,"BISHNUPADA BARMAN","M","AMB",4225,"SC",1162985,1425428,"MALDAHA UTTAR","GEN","",14,81.59,0.36,"yes",877,0.08,4.17,"GEWB13979","Local Party",894,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,7,2014,4,0,4,15,"MINARA KHATUN","F","HKRD",3348,"GEN",1162985,1425428,"MALDAHA UTTAR","GEN","",14,81.59,0.29,"yes",0,0,4.17,"GEWB13984","Local Party",3271,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,8,2014,4,0,4,1,"ABU HASEM KHAN CHOWDHURY","M","INC",380291,"GEN",1092407,1347143,"MALDAHA DAKSHIN","GEN","",17,81.09,34.81,"no",164111,15.02,4.35,"GEWB68261","National Party",3482,0,TRUE,4,"INC",3482,,,TRUE,3,FALSE,TRUE,TRUE
"West_Bengal",16,8,2014,4,0,4,2,"BISNU PADA ROY","M","BJP",216180,"GEN",1092407,1347143,"MALDAHA DAKSHIN","GEN","",17,81.09,19.79,"no",6700,0.61,4.35,"GEWB14007","National Party",1605,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,8,2014,4,0,4,3,"ABUL HASNAT KHAN","M","CPM",209480,"GEN",1092407,1347143,"MALDAHA DAKSHIN","GEN","",17,81.09,19.18,"no",16848,1.54,4.35,"GEWB14256","State-based Party",14635,0,TRUE,4,"CPM",14635,,,TRUE,2,FALSE,FALSE,FALSE
"West_Bengal",16,8,2014,4,0,4,4,"MD MOAZZEM HOSSAIN","M","AITC",192632,"GEN",1092407,1347143,"MALDAHA DAKSHIN","GEN","",17,81.09,17.63,"no",171425,15.69,4.35,"GEWB14009","State-based Party",18228,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,8,2014,4,0,4,5,"MD NAJRUL ISLAM","M","AIUDF",21207,"GEN",1092407,1347143,"MALDAHA DAKSHIN","GEN","",17,81.09,1.94,"yes",8255,0.76,4.35,"GEWB14006","State-based Party",795,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,8,2014,4,0,4,6,"IMTIAZ AHMED MOLLAH","M","SDPI",12952,"GEN",1092407,1347143,"MALDAHA DAKSHIN","GEN","",17,81.09,1.19,"yes",1526,0.14,4.35,"GEWB14017","Local Party",7985,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,8,2014,4,0,4,7,"MANJUR ALAHI MUNSHI","M","IND",11426,"GEN",1092407,1347143,"MALDAHA DAKSHIN","GEN","",17,81.09,1.05,"yes",890,0.08,4.35,"GEWB14013","Independents",10809,0,TRUE,2,"IND",10809,,,TRUE,0,FALSE,FALSE,TRUE
"West_Bengal",16,8,2014,4,0,4,8,"SADHAN CHATTERJEE","M","IND",10536,"GEN",1092407,1347143,"MALDAHA DAKSHIN","GEN","",17,81.09,0.96,"yes",2144,0.2,4.35,"GEWB78519","Independents",10809,0,TRUE,2,"IND",10809,,,TRUE,0,FALSE,FALSE,FALSE
"West_Bengal",16,8,2014,4,0,4,9,"None of the Above","NOTA","NOTA",8392,"NULL",1092407,1347143,"MALDAHA DAKSHIN","GEN","",17,81.09,0.77,"yes",1776,0.16,4.35,"","NOTA",5897,0,TRUE,509,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"West_Bengal",16,8,2014,4,0,4,10,"NARESH RISHI","M","IND",6616,"SC",1092407,1347143,"MALDAHA DAKSHIN","GEN","",17,81.09,0.61,"yes",478,0.04,4.35,"GEWB64433","Independents",10809,0,TRUE,3,"IND",10809,,,TRUE,0,FALSE,FALSE,FALSE
"West_Bengal",16,8,2014,4,0,4,11,"NIKHIL CHANDRA MANDAL","M","BSP",6138,"SC",1092407,1347143,"MALDAHA DAKSHIN","GEN","",17,81.09,0.56,"yes",2761,0.25,4.35,"GEWB14020","State-based Party",16651,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,8,2014,4,0,4,12,"MD EZARUDDIN","M","JeSM",3377,"GEN",1092407,1347143,"MALDAHA DAKSHIN","GEN","",17,81.09,0.31,"yes",95,0.01,4.35,"GEWB14054","Local Party",16140,0,TRUE,2,"MUL",5501,,,FALSE,0,TRUE,FALSE,TRUE
"West_Bengal",16,8,2014,4,0,4,13,"MD FARUQUE HOSSAIN (SAHITYARATNA)","M","IUML",3282,"GEN",1092407,1347143,"MALDAHA DAKSHIN","GEN","",17,81.09,0.3,"yes",562,0.05,4.35,"GEWB14003","State-based Party",3952,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,8,2014,4,0,4,14,"MURSED SEKH","M","RPI(A)",2720,"GEN",1092407,1347143,"MALDAHA DAKSHIN","GEN","",17,81.09,0.25,"yes",254,0.02,4.35,"GEWB14001","State-based Party",12285,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,8,2014,4,0,4,15,"NASMUL HOQUE","M","PDS",2466,"GEN",1092407,1347143,"MALDAHA DAKSHIN","GEN","",17,81.09,0.23,"yes",545,0.05,4.35,"GEWB14014","Local Party",5969,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,8,2014,4,0,4,16,"BIMAL MARDI","M","JDP",1921,"ST",1092407,1347143,"MALDAHA DAKSHIN","GEN","",17,81.09,0.18,"yes",472,0.04,4.35,"GEWB14023","Local Party",11044,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,8,2014,4,0,4,17,"DIPAK SINGH","M","RaJSP",1449,"GEN",1092407,1347143,"MALDAHA DAKSHIN","GEN","",17,81.09,0.13,"yes",107,0.01,4.35,"GEWB14022","Local Party",6499,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,8,2014,4,0,4,18,"FIROZ AKHTAR","M","BMUP",1342,"GEN",1092407,1347143,"MALDAHA DAKSHIN","GEN","",17,81.09,0.12,"yes",0,0,4.35,"GEWB14021","Local Party",1074,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,9,2014,4,0,4,1,"ABHIJIT MUKHERJEE","M","INC",378201,"GEN",1119084,1391656,"JANGIPUR","GEN","",11,80.41,33.8,"no",8161,0.73,3.85,"GEWB83720","National Party",3482,0,TRUE,2,"INC",3482,,,TRUE,2,FALSE,TRUE,TRUE
"West_Bengal",16,9,2014,4,0,4,2,"MUZAFFAR HOSSAIN","M","CPM",370040,"GEN",1119084,1391656,"JANGIPUR","GEN","",11,80.41,33.07,"no",162585,14.53,3.85,"GEWB83721","State-based Party",14635,0,TRUE,2,"CPI (M)",14635,,,TRUE,0,FALSE,FALSE,TRUE
"West_Bengal",16,9,2014,4,0,4,3,"SK NURUL ISLAM","M","AITC",207455,"GEN",1119084,1391656,"JANGIPUR","GEN","",11,80.41,18.54,"no",110704,9.89,3.85,"GEWB14208","State-based Party",18228,0,TRUE,2,"AITC",18228,,,TRUE,1,FALSE,TRUE,TRUE
"West_Bengal",16,9,2014,4,0,4,4,"SAMRAT GHOSH","M","BJP",96751,"GEN",1119084,1391656,"JANGIPUR","GEN","",11,80.41,8.65,"yes",79494,7.1,3.85,"GEWB14043","National Party",1605,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,9,2014,4,0,4,5,"MD. SAHABUDDIN","M","SDPI",17257,"GEN",1119084,1391656,"JANGIPUR","GEN","",11,80.41,1.54,"yes",6178,0.55,3.85,"GEWB81531","Local Party",7985,0,TRUE,2,"INL",3842,,,FALSE,0,TRUE,FALSE,FALSE
"West_Bengal",16,9,2014,4,0,4,6,"None of the Above","NOTA","NOTA",11079,"NULL",1119084,1391656,"JANGIPUR","GEN","",11,80.41,0.99,"yes",1024,0.09,3.85,"","NOTA",5897,0,TRUE,510,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"West_Bengal",16,9,2014,4,0,4,7,"ABHIJIT SARKAR","M","IND",10055,"SC",1119084,1391656,"JANGIPUR","GEN","",11,80.41,0.9,"yes",579,0.05,3.85,"GEWB14041","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,9,2014,4,0,4,8,"MONIRUL ISLAM","M","WPOI",9476,"GEN",1119084,1391656,"JANGIPUR","GEN","",11,80.41,0.85,"yes",1550,0.14,3.85,"GEWB14042","Local Party",8529,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,9,2014,4,0,4,9,"ABDUS SAYEED","M","SUCI",7926,"GEN",1119084,1391656,"JANGIPUR","GEN","",11,80.41,0.71,"yes",2419,0.22,3.85,"GEWB34482","State-based Party",8082,0,TRUE,6,"IND",10809,,,FALSE,0,FALSE,FALSE,FALSE
"West_Bengal",16,9,2014,4,0,4,10,"SANJIT SINGH","M","BSP",5507,"GEN",1119084,1391656,"JANGIPUR","GEN","",11,80.41,0.49,"yes",2488,0.22,3.85,"GEWB14040","State-based Party",16651,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,9,2014,4,0,4,11,"DHANANJAY BANERJEE","M","AMB",3019,"GEN",1119084,1391656,"JANGIPUR","GEN","",11,80.41,0.27,"yes",701,0.06,3.85,"GEWB14037","Local Party",894,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,9,2014,4,0,4,12,"MD. GINNATULLA SK","M","JeSM",2318,"GEN",1119084,1391656,"JANGIPUR","GEN","",11,80.41,0.21,"yes",0,0,3.85,"GEWB14038","Local Party",16140,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,10,2014,4,0,4,1,"ADHIR RANJAN CHOWDHURY","M","INC",583549,"GEN",1154587,1453783,"BAHARAMPUR","GEN","",8,79.42,50.54,"no",356567,30.88,2.94,"GEWB14053","National Party",3482,0,TRUE,4,"INC",3482,,,TRUE,4,FALSE,TRUE,TRUE
"West_Bengal",16,10,2014,4,0,4,2,"INDRANIL SEN","M","AITC",226982,"GEN",1154587,1453783,"BAHARAMPUR","GEN","",8,79.42,19.66,"no",1283,0.11,2.94,"GEWB14058","State-based Party",18228,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,10,2014,4,0,4,3,"PRAMOTHES MUKHERJEE","M","RSP",225699,"GEN",1154587,1453783,"BAHARAMPUR","GEN","",8,79.42,19.55,"no",144043,12.48,2.94,"GEWB14052","State-based Party",12053,0,TRUE,7,"RSP",12053,,,TRUE,3,FALSE,FALSE,TRUE
"West_Bengal",16,10,2014,4,0,4,4,"DEBES ADHIKARI","M","BJP",81656,"GEN",1154587,1453783,"BAHARAMPUR","GEN","",8,79.42,7.07,"yes",70014,6.06,2.94,"GEWB14046","National Party",1605,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,10,2014,4,0,4,5,"BADRUL SEKH","M","SDPI",11642,"GEN",1154587,1453783,"BAHARAMPUR","GEN","",8,79.42,1.01,"yes",450,0.04,2.94,"GEWB14057","Local Party",7985,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,10,2014,4,0,4,6,"None of the Above","NOTA","NOTA",11192,"NULL",1154587,1453783,"BAHARAMPUR","GEN","",8,79.42,0.97,"yes",6323,0.55,2.94,"","NOTA",5897,0,TRUE,511,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"West_Bengal",16,10,2014,4,0,4,7,"MD. EZARUDDIN","M","JeSM",4869,"GEN",1154587,1453783,"BAHARAMPUR","GEN","",8,79.42,0.42,"yes",193,0.02,2.94,"GEWB14054","Local Party",16140,0,TRUE,3,"JeSM",16140,,,TRUE,0,FALSE,FALSE,TRUE
"West_Bengal",16,10,2014,4,0,4,8,"KUSHADHWAJ BALA","M","BSP",4676,"SC",1154587,1453783,"BAHARAMPUR","GEN","",8,79.42,0.4,"yes",354,0.03,2.94,"GEWB14049","State-based Party",16651,0,TRUE,2,"BSP",16651,,,TRUE,0,FALSE,FALSE,TRUE
"West_Bengal",16,10,2014,4,0,4,9,"ABDUS SUKUR","M","IUML",4322,"GEN",1154587,1453783,"BAHARAMPUR","GEN","",8,79.42,0.37,"yes",0,0,2.94,"GEWB14056","State-based Party",3952,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,11,2014,4,0,4,1,"BADARUDDOZA KHAN","M","CPM",426947,"GEN",1287763,1512098,"MURSHIDABAD","GEN","",12,85.16,33.15,"no",18453,1.43,3.7,"GEWB14061","State-based Party",14635,0,TRUE,1,"",,,,,1,FALSE,FALSE,FALSE
"West_Bengal",16,11,2014,4,0,4,2,"ABDUL MANNAN HOSSAIN","M","INC",408494,"GEN",1287763,1512098,"MURSHIDABAD","GEN","",12,85.16,31.72,"no",119467,9.28,3.7,"GEWB49330","National Party",3482,0,TRUE,5,"INC",3482,,,TRUE,2,FALSE,TRUE,TRUE
"West_Bengal",16,11,2014,4,0,4,3,"ALI MOHAMMAD","M","AITC",289027,"GEN",1287763,1512098,"MURSHIDABAD","GEN","",12,85.16,22.44,"no",187958,14.6,3.7,"GEWB78543","State-based Party",18228,0,TRUE,2,"AITC",18228,,,TRUE,0,FALSE,FALSE,FALSE
"West_Bengal",16,11,2014,4,0,4,4,"SUJIT KUMAR GHOSH","M","BJP",101069,"GEN",1287763,1512098,"MURSHIDABAD","GEN","",12,85.16,7.85,"yes",89736,6.97,3.7,"GEWB14064","National Party",1605,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,11,2014,4,0,4,5,"MD. NAJMUL HOQUE","M","AIUDF",11333,"GEN",1287763,1512098,"MURSHIDABAD","GEN","",12,85.16,0.88,"yes",1177,0.09,3.7,"GEWB14066","State-based Party",795,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,11,2014,4,0,4,6,"None of the Above","NOTA","NOTA",10156,"NULL",1287763,1512098,"MURSHIDABAD","GEN","",12,85.16,0.79,"yes",1778,0.14,3.7,"","NOTA",5897,0,TRUE,512,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"West_Bengal",16,11,2014,4,0,4,7,"KAMARUJJAMAN KHANDEKAR(BAKUL)","M","SUCI",8378,"GEN",1287763,1512098,"MURSHIDABAD","GEN","",12,85.16,0.65,"yes",1933,0.15,3.7,"GEWB14063","State-based Party",8082,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,11,2014,4,0,4,8,"MD. KHODABOX SEKH","M","WPOI",6445,"GEN",1287763,1512098,"MURSHIDABAD","GEN","",12,85.16,0.5,"yes",435,0.03,3.7,"GEWB14062","Local Party",8529,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,11,2014,4,0,4,9,"MASUDUL ISLAM","M","SDPI",6010,"GEN",1287763,1512098,"MURSHIDABAD","GEN","",12,85.16,0.47,"yes",288,0.02,3.7,"GEWB14065","Local Party",7985,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,11,2014,4,0,4,10,"JITENDRA NATH HALDER","M","BSP",5722,"SC",1287763,1512098,"MURSHIDABAD","GEN","",12,85.16,0.44,"yes",339,0.03,3.7,"GEWB14081","State-based Party",16651,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,11,2014,4,0,4,11,"ABDUL BARI","M","IUML",5383,"GEN",1287763,1512098,"MURSHIDABAD","GEN","",12,85.16,0.42,"yes",844,0.07,3.7,"GEWB72904","State-based Party",3952,0,TRUE,2,"MUL",5501,,,FALSE,0,TRUE,FALSE,FALSE
"West_Bengal",16,11,2014,4,0,4,12,"ASIM KUMAR DAS","M","IND",4539,"GEN",1287763,1512098,"MURSHIDABAD","GEN","",12,85.16,0.35,"yes",279,0.02,3.7,"GEWB14068","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,11,2014,4,0,4,13,"SWAPAN KUMAR MANDAL","M","AMB",4260,"SC",1287763,1512098,"MURSHIDABAD","GEN","",12,85.16,0.33,"yes",0,0,3.7,"GEWB14073","Local Party",894,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,12,2014,4,0,4,1,"TAPAS PAUL","M","AITC",438789,"GEN",1247914,1476783,"KRISHNANAGAR","GEN","",9,84.5,35.16,"no",71255,5.71,3.57,"GEWB14087","State-based Party",18228,0,TRUE,2,"AITC",18228,,,TRUE,2,FALSE,TRUE,TRUE
"West_Bengal",16,12,2014,4,0,4,2,"JHA SHANTANU","M","CPM",367534,"GEN",1247914,1476783,"KRISHNANAGAR","GEN","",9,84.5,29.45,"no",38147,3.06,3.57,"GEWB14092","State-based Party",14635,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,12,2014,4,0,4,3,"SATYA BRATA MOOKHERJEE","M","BJP",329387,"GEN",1247914,1476783,"KRISHNANAGAR","GEN","",9,84.5,26.4,"no",254598,20.4,3.57,"GEWB68283","National Party",1605,0,TRUE,5,"BJP",1605,,,TRUE,1,FALSE,FALSE,TRUE
"West_Bengal",16,12,2014,4,0,4,4,"AHMED RAZIA","F","INC",74789,"GEN",1247914,1476783,"KRISHNANAGAR","GEN","",9,84.5,5.99,"yes",67012,5.37,3.57,"GEWB14094","National Party",3482,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,12,2014,4,0,4,5,"SUBIMAL SENGUPTA","M","CPI(ML)(L)",7777,"GEN",1247914,1476783,"KRISHNANAGAR","GEN","",9,84.5,0.62,"yes",135,0.01,3.57,"GEWB14086","State-based Party",9890,0,TRUE,2,"CPI(ML)(L)",2472,,,FALSE,0,TRUE,FALSE,TRUE
"West_Bengal",16,12,2014,4,0,4,6,"None of the Above","NOTA","NOTA",7642,"NULL",1247914,1476783,"KRISHNANAGAR","GEN","",9,84.5,0.61,"yes",428,0.03,3.57,"","NOTA",5897,0,TRUE,513,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"West_Bengal",16,12,2014,4,0,4,7,"KAMAL DATTA","M","SUCI",7214,"GEN",1247914,1476783,"KRISHNANAGAR","GEN","",9,84.5,0.58,"yes",1046,0.08,3.57,"GEWB14095","State-based Party",8082,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,12,2014,4,0,4,8,"HARASHIT BISWAS","M","BSP",6168,"GEN",1247914,1476783,"KRISHNANAGAR","GEN","",9,84.5,0.49,"yes",1303,0.1,3.57,"GEWB14096","State-based Party",16651,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,12,2014,4,0,4,9,"MOLLA JAFORULLA","M","BMUP",4865,"GEN",1247914,1476783,"KRISHNANAGAR","GEN","",9,84.5,0.39,"yes",1116,0.09,3.57,"GEWB68301","Local Party",1074,0,TRUE,4,"AUDF",988,,,FALSE,0,TRUE,FALSE,TRUE
"West_Bengal",16,12,2014,4,0,4,10,"AHAMED HOSSAIN","M","IUML",3749,"GEN",1247914,1476783,"KRISHNANAGAR","GEN","",9,84.5,0.3,"yes",0,0,3.57,"GEWB14098","State-based Party",3952,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,13,2014,4,0,4,1,"TAPAS MANDAL","M","AITC",590451,"SC",1353196,1602849,"RANAGHAT","SC","",9,84.42,43.63,"no",201767,14.91,3.33,"GEWB14114","State-based Party",18228,0,TRUE,1,"",,,,,1,FALSE,FALSE,FALSE
"West_Bengal",16,13,2014,4,0,4,2,"ARCHANA BISWAS","F","CPM",388684,"SC",1353196,1602849,"RANAGHAT","SC","",9,84.42,28.72,"no",155014,11.46,3.33,"GEWB14107","State-based Party",14635,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,13,2014,4,0,4,3,"SUPRAVAT BISWAS","M","BJP",233670,"SC",1353196,1602849,"RANAGHAT","SC","",9,84.42,17.27,"no",141452,10.45,3.33,"GEWB14115","National Party",1605,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,13,2014,4,0,4,4,"PRATAP KANTI RAY","M","INC",92218,"SC",1353196,1602849,"RANAGHAT","SC","",9,84.42,6.81,"yes",77592,5.73,3.33,"GEWB64118","National Party",3482,0,TRUE,3,"INC",3482,,,TRUE,0,FALSE,FALSE,FALSE
"West_Bengal",16,13,2014,4,0,4,5,"None of the Above","NOTA","NOTA",14626,"NULL",1353196,1602849,"RANAGHAT","SC","",9,84.42,1.08,"yes",5510,0.41,3.33,"","NOTA",5897,0,TRUE,514,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"West_Bengal",16,13,2014,4,0,4,6,"UTPALA BISWAS","F","BSP",9116,"SC",1353196,1602849,"RANAGHAT","SC","",9,84.42,0.67,"yes",458,0.03,3.33,"GEWB14109","State-based Party",16651,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,13,2014,4,0,4,7,"SUBHAS CHANDRA SARKAR","M","IND",8658,"SC",1353196,1602849,"RANAGHAT","SC","",9,84.42,0.64,"yes",706,0.05,3.33,"GEWB14117","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,13,2014,4,0,4,8,"PARESH HALDER","M","SUCI",7952,"SC",1353196,1602849,"RANAGHAT","SC","",9,84.42,0.59,"yes",3960,0.29,3.33,"GEWB14118","State-based Party",8082,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,13,2014,4,0,4,9,"NADIYAR CHAND MONDAL","M","RPI(A)",3992,"SC",1353196,1602849,"RANAGHAT","SC","",9,84.42,0.3,"yes",163,0.01,3.33,"GEWB49370","State-based Party",12285,0,TRUE,4,"IND",10809,,,FALSE,0,FALSE,FALSE,TRUE
"West_Bengal",16,13,2014,4,0,4,10,"CHAITANYA BARAI","M","NSBP",3829,"SC",1353196,1602849,"RANAGHAT","SC","",9,84.42,0.28,"yes",0,0,3.33,"GEWB14106","Local Party",5877,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,14,2014,4,0,4,1,"KAPIL KRISHNA THAKUR","M","AITC",551213,"SC",1283688,1540713,"BANGAON","SC","",11,83.32,42.94,"no",146601,11.42,3.12,"GEWB14130","State-based Party",18228,1,FALSE,1,"",,,,,1,FALSE,FALSE,FALSE
"West_Bengal",16,14,2014,4,0,4,2,"DEBESH DAS","M","CPM",404612,"SC",1283688,1540713,"BANGAON","SC","",11,83.32,31.52,"no",159829,12.45,3.12,"GEWB14125","State-based Party",14635,1,FALSE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,14,2014,4,0,4,3,"K.D. BISWAS","M","BJP",244783,"SC",1283688,1540713,"BANGAON","SC","",11,83.32,19.07,"no",200917,15.65,3.12,"GEWB14135","National Party",1605,1,FALSE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,14,2014,4,0,4,4,"ILA MONDAL","F","INC",43866,"SC",1283688,1540713,"BANGAON","SC","",11,83.32,3.42,"yes",33901,2.64,3.12,"GEWB14133","National Party",3482,1,FALSE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,14,2014,4,0,4,5,"None of the Above","NOTA","NOTA",9965,"NULL",1283688,1540713,"BANGAON","SC","",11,83.32,0.78,"yes",758,0.06,3.12,"","NOTA",5897,1,FALSE,515,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"West_Bengal",16,14,2014,4,0,4,6,"CHANDAN MALLICK","M","BSP",9207,"SC",1283688,1540713,"BANGAON","SC","",11,83.32,0.72,"yes",469,0.04,3.12,"GEWB14128","State-based Party",16651,1,FALSE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,14,2014,4,0,4,7,"PRANITA MANDAL","F","IND",8738,"SC",1283688,1540713,"BANGAON","SC","",11,83.32,0.68,"yes",5149,0.4,3.12,"GEWB14138","Independents",10809,1,FALSE,1,"",,,,,0,FALSE,FALSE,FALSE
"West_Bengal",16,14,2014,4,0,4,8,"SWAPAN MONDAL","M","SUCI",3589,"SC",1283688,1540713,"BANGAON","SC","",11,83.32,0.28,"yes",741,0.06,3.12,"GEWB14136","State-based Party",8082,1,FALSE,1,"",,,,,0,FALSE,FALSE,FALSE
